2024-06-30 23:21:23,774 [INFO   ] No DB found at data_collection_analysis_tutorial.db, creating a new DB!
2024-06-30 23:48:50,541 [INFO   ] Received msg [ask]
2024-06-30 23:48:50,608 [INFO   ] Received msg [tell]
2024-06-30 23:48:50,632 [INFO   ] Received msg [ask]
2024-06-30 23:48:50,674 [INFO   ] Received msg [tell]
2024-06-30 23:48:50,691 [INFO   ] Received msg [ask]
2024-06-30 23:48:50,739 [INFO   ] Received msg [tell]
2024-06-30 23:48:50,759 [INFO   ] Received msg [ask]
2024-06-30 23:48:50,809 [INFO   ] Received msg [tell]
2024-06-30 23:48:50,827 [INFO   ] Received msg [ask]
2024-06-30 23:48:50,875 [INFO   ] Received msg [tell]
2024-06-30 23:48:50,897 [INFO   ] Received msg [ask]
2024-06-30 23:48:51,012 [INFO   ] Received msg [tell]
2024-06-30 23:48:51,029 [INFO   ] Received msg [ask]
2024-06-30 23:48:51,072 [INFO   ] Received msg [tell]
2024-06-30 23:48:51,118 [INFO   ] Received msg [ask]
2024-06-30 23:48:51,165 [INFO   ] Received msg [tell]
2024-06-30 23:48:51,237 [INFO   ] Received msg [ask]
2024-06-30 23:48:51,262 [INFO   ] Received msg [tell]
2024-06-30 23:48:51,278 [INFO   ] Received msg [ask]
2024-06-30 23:48:51,377 [INFO   ] Received msg [tell]
2024-06-30 23:48:51,391 [INFO   ] Received msg [ask]
2024-06-30 23:48:51,456 [INFO   ] Received msg [tell]
2024-06-30 23:48:51,480 [INFO   ] Received msg [ask]
2024-06-30 23:48:51,562 [INFO   ] Received msg [tell]
2024-06-30 23:48:51,609 [INFO   ] Received msg [ask]
2024-06-30 23:48:51,635 [INFO   ] Received msg [tell]
2024-06-30 23:48:51,654 [INFO   ] Received msg [ask]
2024-06-30 23:48:51,689 [INFO   ] Received msg [tell]
2024-06-30 23:48:51,708 [INFO   ] Received msg [ask]
2024-06-30 23:48:51,845 [INFO   ] Received msg [tell]
2024-06-30 23:48:51,866 [INFO   ] Received msg [ask]
2024-06-30 23:48:51,943 [INFO   ] Received msg [tell]
2024-06-30 23:48:51,963 [INFO   ] Received msg [ask]
2024-06-30 23:48:52,076 [INFO   ] Received msg [tell]
2024-06-30 23:48:52,094 [INFO   ] Received msg [ask]
2024-06-30 23:48:52,188 [INFO   ] Received msg [tell]
2024-06-30 23:48:52,217 [INFO   ] Received msg [ask]
2024-06-30 23:48:52,268 [INFO   ] Received msg [tell]
2024-06-30 23:48:52,286 [INFO   ] Received msg [ask]
2024-06-30 23:48:52,361 [INFO   ] Received msg [tell]
2024-06-30 23:48:52,384 [INFO   ] Received msg [ask]
2024-06-30 23:48:52,433 [INFO   ] Received msg [tell]
2024-06-30 23:48:52,454 [INFO   ] Received msg [ask]
2024-06-30 23:48:52,488 [INFO   ] Received msg [tell]
2024-06-30 23:48:52,507 [INFO   ] Received msg [ask]
2024-06-30 23:48:52,557 [INFO   ] Received msg [tell]
2024-06-30 23:48:52,575 [INFO   ] Received msg [ask]
2024-06-30 23:48:52,627 [INFO   ] Received msg [tell]
2024-06-30 23:48:52,647 [INFO   ] Received msg [ask]
2024-06-30 23:48:52,690 [INFO   ] Received msg [tell]
2024-06-30 23:48:52,721 [INFO   ] Received msg [ask]
2024-06-30 23:48:52,763 [INFO   ] Received msg [tell]
2024-06-30 23:48:52,840 [INFO   ] Received msg [ask]
2024-06-30 23:48:53,020 [INFO   ] Received msg [tell]
2024-06-30 23:48:53,044 [INFO   ] Received msg [ask]
2024-06-30 23:48:53,130 [INFO   ] Received msg [tell]
2024-06-30 23:48:53,148 [INFO   ] Received msg [ask]
2024-06-30 23:48:53,185 [INFO   ] Received msg [tell]
2024-06-30 23:48:53,206 [INFO   ] Received msg [ask]
2024-06-30 23:48:53,294 [INFO   ] Received msg [tell]
2024-06-30 23:48:53,339 [INFO   ] Received msg [ask]
2024-06-30 23:48:53,376 [INFO   ] Received msg [tell]
2024-06-30 23:48:53,395 [INFO   ] Received msg [ask]
2024-06-30 23:48:53,486 [INFO   ] Received msg [tell]
2024-06-30 23:48:53,503 [INFO   ] Received msg [ask]
2024-06-30 23:48:53,549 [INFO   ] Received msg [tell]
2024-06-30 23:48:53,576 [INFO   ] Received msg [ask]
2024-06-30 23:48:53,679 [INFO   ] Received msg [tell]
2024-06-30 23:48:53,698 [INFO   ] Received msg [ask]
2024-06-30 23:48:53,738 [INFO   ] Received msg [tell]
2024-06-30 23:48:53,766 [INFO   ] Received msg [ask]
2024-06-30 23:48:53,867 [INFO   ] Received msg [tell]
2024-06-30 23:48:53,887 [INFO   ] Received msg [ask]
2024-06-30 23:48:53,915 [INFO   ] Received msg [tell]
2024-06-30 23:48:53,933 [INFO   ] Received msg [ask]
2024-06-30 23:48:54,008 [INFO   ] Received msg [tell]
2024-06-30 23:48:54,028 [INFO   ] Received msg [ask]
2024-06-30 23:48:54,079 [INFO   ] Received msg [tell]
2024-06-30 23:48:54,103 [INFO   ] Received msg [ask]
2024-06-30 23:48:54,144 [INFO   ] Received msg [tell]
2024-06-30 23:48:54,168 [INFO   ] Received msg [ask]
2024-06-30 23:48:54,225 [INFO   ] Received msg [tell]
2024-06-30 23:48:54,244 [INFO   ] Received msg [ask]
2024-06-30 23:48:54,290 [INFO   ] Received msg [tell]
2024-06-30 23:48:54,310 [INFO   ] Received msg [ask]
2024-06-30 23:48:54,347 [INFO   ] Received msg [tell]
2024-06-30 23:48:54,374 [INFO   ] Received msg [ask]
2024-06-30 23:48:54,395 [INFO   ] Received msg [tell]
2024-06-30 23:48:54,413 [INFO   ] Received msg [ask]
2024-06-30 23:48:54,475 [INFO   ] Received msg [tell]
2024-06-30 23:48:54,494 [INFO   ] Received msg [ask]
2024-06-30 23:48:54,573 [INFO   ] Received msg [tell]
2024-06-30 23:48:54,604 [INFO   ] Received msg [ask]
2024-06-30 23:48:54,690 [INFO   ] Received msg [tell]
2024-06-30 23:48:54,705 [INFO   ] Received msg [ask]
2024-06-30 23:48:54,728 [INFO   ] Received msg [tell]
2024-06-30 23:48:54,749 [INFO   ] Received msg [ask]
2024-06-30 23:48:54,794 [INFO   ] Received msg [tell]
2024-06-30 23:48:54,821 [INFO   ] Received msg [ask]
2024-06-30 23:48:54,893 [INFO   ] Received msg [tell]
2024-06-30 23:48:54,912 [INFO   ] Received msg [ask]
2024-06-30 23:48:54,973 [INFO   ] Received msg [tell]
2024-06-30 23:48:54,997 [INFO   ] Received msg [ask]
2024-06-30 23:48:55,058 [INFO   ] Received msg [tell]
2024-06-30 23:48:55,111 [INFO   ] Received msg [ask]
2024-06-30 23:48:55,341 [INFO   ] Received msg [tell]
2024-06-30 23:48:55,369 [INFO   ] Received msg [ask]
2024-06-30 23:48:55,471 [INFO   ] Received msg [tell]
2024-06-30 23:48:55,492 [INFO   ] Received msg [ask]
2024-06-30 23:48:55,531 [INFO   ] Received msg [tell]
2024-06-30 23:48:55,563 [INFO   ] Received msg [ask]
2024-06-30 23:48:55,692 [INFO   ] Received msg [tell]
2024-06-30 23:48:55,716 [INFO   ] Received msg [ask]
2024-06-30 23:48:55,737 [INFO   ] Received msg [tell]
2024-06-30 23:48:55,756 [INFO   ] Received msg [ask]
2024-06-30 23:48:55,906 [INFO   ] Received msg [tell]
2024-06-30 23:48:55,932 [INFO   ] Received msg [ask]
2024-06-30 23:48:55,959 [INFO   ] Received msg [tell]
2024-06-30 23:48:55,982 [INFO   ] Received msg [ask]
2024-06-30 23:48:56,012 [INFO   ] Received msg [tell]
2024-06-30 23:48:56,031 [INFO   ] Received msg [ask]
2024-06-30 23:48:56,093 [INFO   ] Received msg [tell]
2024-06-30 23:48:56,118 [INFO   ] Received msg [ask]
2024-06-30 23:48:56,161 [INFO   ] Received msg [tell]
2024-06-30 23:48:56,176 [INFO   ] Received msg [ask]
2024-06-30 23:48:56,204 [INFO   ] Received msg [tell]
2024-06-30 23:48:56,224 [INFO   ] Received msg [ask]
2024-06-30 23:48:56,268 [INFO   ] Received msg [tell]
2024-06-30 23:48:56,286 [INFO   ] Received msg [ask]
2024-06-30 23:48:56,329 [INFO   ] Received msg [tell]
2024-06-30 23:48:56,347 [INFO   ] Received msg [ask]
2024-06-30 23:48:56,370 [INFO   ] Received msg [tell]
2024-06-30 23:48:56,409 [INFO   ] Received msg [ask]
2024-06-30 23:48:56,509 [INFO   ] Received msg [tell]
2024-06-30 23:48:56,526 [INFO   ] Received msg [ask]
2024-06-30 23:48:56,561 [INFO   ] Received msg [tell]
2024-06-30 23:48:56,587 [INFO   ] Received msg [ask]
2024-06-30 23:48:56,656 [INFO   ] Received msg [tell]
2024-06-30 23:48:56,700 [INFO   ] Received msg [ask]
2024-06-30 23:48:56,755 [INFO   ] Received msg [tell]
2024-06-30 23:48:56,772 [INFO   ] Received msg [ask]
2024-06-30 23:48:56,815 [INFO   ] Received msg [tell]
2024-06-30 23:48:56,841 [INFO   ] Received msg [ask]
2024-06-30 23:48:56,897 [INFO   ] Received msg [tell]
2024-06-30 23:48:56,922 [INFO   ] Received msg [ask]
2024-06-30 23:48:56,951 [INFO   ] Received msg [tell]
2024-06-30 23:48:56,983 [INFO   ] Received msg [ask]
2024-06-30 23:48:57,033 [INFO   ] Received msg [tell]
2024-06-30 23:48:57,091 [INFO   ] Received msg [ask]
2024-06-30 23:48:57,118 [INFO   ] Received msg [tell]
2024-06-30 23:48:57,138 [INFO   ] Received msg [ask]
2024-06-30 23:48:57,211 [INFO   ] Received msg [tell]
2024-06-30 23:48:57,230 [INFO   ] Received msg [ask]
2024-06-30 23:48:57,333 [INFO   ] Received msg [tell]
2024-06-30 23:48:57,360 [INFO   ] Received msg [ask]
2024-06-30 23:48:57,412 [INFO   ] Received msg [tell]
2024-06-30 23:48:57,429 [INFO   ] Received msg [ask]
2024-06-30 23:48:57,554 [INFO   ] Received msg [tell]
2024-06-30 23:48:57,574 [INFO   ] Received msg [ask]
2024-06-30 23:48:57,656 [INFO   ] Received msg [tell]
2024-06-30 23:48:57,675 [INFO   ] Received msg [ask]
2024-06-30 23:48:57,724 [INFO   ] Received msg [tell]
2024-06-30 23:48:57,746 [INFO   ] Received msg [ask]
2024-06-30 23:48:57,805 [INFO   ] Received msg [tell]
2024-06-30 23:48:57,825 [INFO   ] Received msg [ask]
2024-06-30 23:48:57,861 [INFO   ] Received msg [tell]
2024-06-30 23:48:57,885 [INFO   ] Received msg [ask]
2024-06-30 23:48:57,934 [INFO   ] Received msg [tell]
2024-06-30 23:48:57,953 [INFO   ] Received msg [ask]
2024-06-30 23:48:58,018 [INFO   ] Received msg [tell]
2024-06-30 23:48:58,039 [INFO   ] Received msg [ask]
2024-06-30 23:48:58,076 [INFO   ] Received msg [tell]
2024-06-30 23:48:58,095 [INFO   ] Received msg [ask]
2024-06-30 23:48:58,127 [INFO   ] Received msg [tell]
2024-06-30 23:48:58,142 [INFO   ] Received msg [ask]
2024-06-30 23:48:58,179 [INFO   ] Received msg [tell]
2024-06-30 23:48:58,198 [INFO   ] Received msg [ask]
2024-06-30 23:48:58,311 [INFO   ] Received msg [tell]
2024-06-30 23:48:58,328 [INFO   ] Received msg [ask]
2024-06-30 23:48:58,374 [INFO   ] Received msg [tell]
2024-06-30 23:48:58,396 [INFO   ] Received msg [ask]
2024-06-30 23:48:58,502 [INFO   ] Received msg [tell]
2024-06-30 23:48:58,518 [INFO   ] Received msg [ask]
2024-06-30 23:48:58,549 [INFO   ] Received msg [tell]
2024-06-30 23:48:58,571 [INFO   ] Received msg [ask]
2024-06-30 23:48:58,652 [INFO   ] Received msg [tell]
2024-06-30 23:48:58,684 [INFO   ] Received msg [ask]
2024-06-30 23:48:58,743 [INFO   ] Received msg [tell]
2024-06-30 23:48:58,815 [INFO   ] Received msg [ask]
2024-06-30 23:48:58,849 [INFO   ] Received msg [tell]
2024-06-30 23:48:58,874 [INFO   ] Received msg [ask]
2024-06-30 23:48:58,921 [INFO   ] Received msg [tell]
2024-06-30 23:48:58,943 [INFO   ] Received msg [ask]
2024-06-30 23:48:59,042 [INFO   ] Received msg [tell]
2024-06-30 23:48:59,062 [INFO   ] Received msg [ask]
2024-06-30 23:50:10,025 [INFO   ] No DB found at /Users/fangfang/Aguirre-Brainard Lab Dropbox/Fangfang Hong/META_analysis/Simulation_DataFiles/4dTask/Sim4dTask_sub1.db, creating a new DB!
2024-06-30 23:50:10,038 [INFO   ] Received msg [setup]
2024-06-30 23:50:10,049 [INFO   ] Received msg [ask]
2024-06-30 23:50:10,064 [INFO   ] Received msg [tell]
2024-06-30 23:50:10,092 [INFO   ] Received msg [ask]
2024-06-30 23:50:10,185 [INFO   ] Received msg [tell]
2024-06-30 23:50:10,239 [INFO   ] Received msg [ask]
2024-06-30 23:50:10,267 [INFO   ] Received msg [tell]
2024-06-30 23:50:10,290 [INFO   ] Received msg [ask]
2024-06-30 23:50:10,401 [INFO   ] Received msg [tell]
2024-06-30 23:50:10,429 [INFO   ] Received msg [ask]
2024-06-30 23:50:10,488 [INFO   ] Received msg [tell]
2024-06-30 23:50:10,510 [INFO   ] Received msg [ask]
2024-06-30 23:50:10,606 [INFO   ] Received msg [tell]
2024-06-30 23:50:10,624 [INFO   ] Received msg [ask]
2024-06-30 23:50:10,661 [INFO   ] Received msg [tell]
2024-06-30 23:50:10,681 [INFO   ] Received msg [ask]
2024-06-30 23:50:10,715 [INFO   ] Received msg [tell]
2024-06-30 23:50:10,734 [INFO   ] Received msg [ask]
2024-06-30 23:50:10,781 [INFO   ] Received msg [tell]
2024-06-30 23:50:10,803 [INFO   ] Received msg [ask]
2024-06-30 23:50:10,843 [INFO   ] Received msg [tell]
2024-06-30 23:50:10,872 [INFO   ] Received msg [ask]
2024-06-30 23:50:10,898 [INFO   ] Received msg [tell]
2024-06-30 23:50:10,916 [INFO   ] Received msg [ask]
2024-06-30 23:50:10,931 [INFO   ] Received msg [tell]
2024-06-30 23:50:10,950 [INFO   ] Received msg [ask]
2024-06-30 23:50:10,998 [INFO   ] Received msg [tell]
2024-06-30 23:50:11,017 [INFO   ] Received msg [ask]
2024-06-30 23:50:11,049 [INFO   ] Received msg [tell]
2024-06-30 23:50:11,076 [INFO   ] Received msg [ask]
2024-06-30 23:50:11,107 [INFO   ] Received msg [tell]
2024-06-30 23:50:11,128 [INFO   ] Received msg [ask]
2024-06-30 23:50:11,238 [INFO   ] Received msg [tell]
2024-06-30 23:50:11,259 [INFO   ] Received msg [ask]
2024-06-30 23:50:11,313 [INFO   ] Received msg [tell]
2024-06-30 23:50:11,372 [INFO   ] Received msg [ask]
2024-06-30 23:50:11,402 [INFO   ] Received msg [tell]
2024-06-30 23:50:11,421 [INFO   ] Received msg [ask]
2024-06-30 23:50:11,449 [INFO   ] Received msg [tell]
2024-06-30 23:50:11,469 [INFO   ] Received msg [ask]
2024-06-30 23:50:11,528 [INFO   ] Received msg [tell]
2024-06-30 23:50:11,550 [INFO   ] Received msg [ask]
2024-06-30 23:50:11,640 [INFO   ] Received msg [tell]
2024-06-30 23:50:11,660 [INFO   ] Received msg [ask]
2024-06-30 23:50:11,738 [INFO   ] Received msg [tell]
2024-06-30 23:50:11,763 [INFO   ] Received msg [ask]
2024-06-30 23:50:11,812 [INFO   ] Received msg [tell]
2024-06-30 23:50:11,830 [INFO   ] Received msg [ask]
2024-06-30 23:50:11,895 [INFO   ] Received msg [tell]
2024-06-30 23:50:11,943 [INFO   ] Received msg [ask]
2024-06-30 23:50:12,006 [INFO   ] Received msg [tell]
2024-06-30 23:50:12,032 [INFO   ] Received msg [ask]
2024-06-30 23:50:12,134 [INFO   ] Received msg [tell]
2024-06-30 23:50:12,156 [INFO   ] Received msg [ask]
2024-06-30 23:50:12,257 [INFO   ] Received msg [tell]
2024-06-30 23:50:12,279 [INFO   ] Received msg [ask]
2024-06-30 23:50:12,315 [INFO   ] Received msg [tell]
2024-06-30 23:50:12,335 [INFO   ] Received msg [ask]
2024-06-30 23:50:12,360 [INFO   ] Received msg [tell]
2024-06-30 23:50:12,384 [INFO   ] Received msg [ask]
2024-06-30 23:50:12,421 [INFO   ] Received msg [tell]
2024-06-30 23:50:12,442 [INFO   ] Received msg [ask]
2024-06-30 23:50:12,500 [INFO   ] Received msg [tell]
2024-06-30 23:50:12,525 [INFO   ] Received msg [ask]
2024-06-30 23:50:12,553 [INFO   ] Received msg [tell]
2024-06-30 23:50:12,577 [INFO   ] Received msg [ask]
2024-06-30 23:50:12,626 [INFO   ] Received msg [tell]
2024-06-30 23:50:12,644 [INFO   ] Received msg [ask]
2024-06-30 23:50:12,692 [INFO   ] Received msg [tell]
2024-06-30 23:50:12,711 [INFO   ] Received msg [ask]
2024-06-30 23:50:12,757 [INFO   ] Received msg [tell]
2024-06-30 23:50:12,776 [INFO   ] Received msg [ask]
2024-06-30 23:50:12,882 [INFO   ] Received msg [tell]
2024-06-30 23:50:12,905 [INFO   ] Received msg [ask]
2024-06-30 23:50:12,920 [INFO   ] Received msg [tell]
2024-06-30 23:50:12,940 [INFO   ] Received msg [ask]
2024-06-30 23:50:13,011 [INFO   ] Received msg [tell]
2024-06-30 23:50:13,033 [INFO   ] Received msg [ask]
2024-06-30 23:50:13,116 [INFO   ] Received msg [tell]
2024-06-30 23:50:13,134 [INFO   ] Received msg [ask]
2024-06-30 23:50:13,164 [INFO   ] Received msg [tell]
2024-06-30 23:50:13,183 [INFO   ] Received msg [ask]
2024-06-30 23:50:13,257 [INFO   ] Received msg [tell]
2024-06-30 23:50:13,280 [INFO   ] Received msg [ask]
2024-06-30 23:50:13,350 [INFO   ] Received msg [tell]
2024-06-30 23:50:13,367 [INFO   ] Received msg [ask]
2024-06-30 23:50:13,432 [INFO   ] Received msg [tell]
2024-06-30 23:50:13,452 [INFO   ] Received msg [ask]
2024-06-30 23:50:13,522 [INFO   ] Received msg [tell]
2024-06-30 23:50:13,541 [INFO   ] Received msg [ask]
2024-06-30 23:50:13,564 [INFO   ] Received msg [tell]
2024-06-30 23:50:13,583 [INFO   ] Received msg [ask]
2024-06-30 23:50:13,684 [INFO   ] Received msg [tell]
2024-06-30 23:50:13,702 [INFO   ] Received msg [ask]
2024-06-30 23:50:13,723 [INFO   ] Received msg [tell]
2024-06-30 23:50:13,746 [INFO   ] Received msg [ask]
2024-06-30 23:50:13,941 [INFO   ] Received msg [tell]
2024-06-30 23:50:13,964 [INFO   ] Received msg [ask]
2024-06-30 23:50:14,052 [INFO   ] Received msg [tell]
2024-06-30 23:50:14,072 [INFO   ] Received msg [ask]
2024-06-30 23:50:14,118 [INFO   ] Received msg [tell]
2024-06-30 23:50:14,140 [INFO   ] Received msg [ask]
2024-06-30 23:50:14,202 [INFO   ] Received msg [tell]
2024-06-30 23:50:14,220 [INFO   ] Received msg [ask]
2024-06-30 23:50:14,243 [INFO   ] Received msg [tell]
2024-06-30 23:50:14,263 [INFO   ] Received msg [ask]
2024-06-30 23:50:14,293 [INFO   ] Received msg [tell]
2024-06-30 23:50:14,319 [INFO   ] Received msg [ask]
2024-06-30 23:50:14,353 [INFO   ] Received msg [tell]
2024-06-30 23:50:14,370 [INFO   ] Received msg [ask]
2024-06-30 23:50:14,420 [INFO   ] Received msg [tell]
2024-06-30 23:50:14,439 [INFO   ] Received msg [ask]
2024-06-30 23:50:14,505 [INFO   ] Received msg [tell]
2024-06-30 23:50:14,524 [INFO   ] Received msg [ask]
2024-06-30 23:50:14,561 [INFO   ] Received msg [tell]
2024-06-30 23:50:14,598 [INFO   ] Received msg [ask]
2024-06-30 23:50:14,705 [INFO   ] Received msg [tell]
2024-06-30 23:50:14,725 [INFO   ] Received msg [ask]
2024-06-30 23:50:14,797 [INFO   ] Received msg [tell]
2024-06-30 23:50:14,818 [INFO   ] Received msg [ask]
2024-06-30 23:50:14,909 [INFO   ] Received msg [tell]
2024-06-30 23:50:14,929 [INFO   ] Received msg [ask]
2024-06-30 23:50:14,955 [INFO   ] Received msg [tell]
2024-06-30 23:50:14,974 [INFO   ] Received msg [ask]
2024-06-30 23:50:15,060 [INFO   ] Received msg [tell]
2024-06-30 23:50:15,087 [INFO   ] Received msg [ask]
2024-06-30 23:50:15,110 [INFO   ] Received msg [tell]
2024-06-30 23:50:15,134 [INFO   ] Received msg [ask]
2024-06-30 23:50:15,161 [INFO   ] Received msg [tell]
2024-06-30 23:50:15,222 [INFO   ] Received msg [ask]
2024-06-30 23:50:15,249 [INFO   ] Received msg [tell]
2024-06-30 23:50:15,269 [INFO   ] Received msg [ask]
2024-06-30 23:50:15,321 [INFO   ] Received msg [tell]
2024-06-30 23:50:15,346 [INFO   ] Received msg [ask]
2024-06-30 23:50:15,459 [INFO   ] Received msg [tell]
2024-06-30 23:50:15,477 [INFO   ] Received msg [ask]
2024-06-30 23:50:15,517 [INFO   ] Received msg [tell]
2024-06-30 23:50:15,539 [INFO   ] Received msg [ask]
2024-06-30 23:50:15,648 [INFO   ] Received msg [tell]
2024-06-30 23:50:15,667 [INFO   ] Received msg [ask]
2024-06-30 23:50:15,757 [INFO   ] Received msg [tell]
2024-06-30 23:50:15,780 [INFO   ] Received msg [ask]
2024-06-30 23:50:15,824 [INFO   ] Received msg [tell]
2024-06-30 23:50:15,841 [INFO   ] Received msg [ask]
2024-06-30 23:50:15,876 [INFO   ] Received msg [tell]
2024-06-30 23:50:15,895 [INFO   ] Received msg [ask]
2024-06-30 23:50:15,932 [INFO   ] Received msg [tell]
2024-06-30 23:50:15,952 [INFO   ] Received msg [ask]
2024-06-30 23:50:16,018 [INFO   ] Received msg [tell]
2024-06-30 23:50:16,034 [INFO   ] Received msg [ask]
2024-06-30 23:50:16,066 [INFO   ] Received msg [tell]
2024-06-30 23:50:16,084 [INFO   ] Received msg [ask]
2024-06-30 23:50:16,131 [INFO   ] Received msg [tell]
2024-06-30 23:50:16,149 [INFO   ] Received msg [ask]
2024-06-30 23:50:16,208 [INFO   ] Received msg [tell]
2024-06-30 23:50:16,226 [INFO   ] Received msg [ask]
2024-06-30 23:50:16,269 [INFO   ] Received msg [tell]
2024-06-30 23:50:16,298 [INFO   ] Received msg [ask]
2024-06-30 23:50:16,409 [INFO   ] Received msg [tell]
2024-06-30 23:50:16,429 [INFO   ] Received msg [ask]
2024-06-30 23:50:16,478 [INFO   ] Received msg [tell]
2024-06-30 23:50:16,519 [INFO   ] Received msg [ask]
2024-06-30 23:50:16,709 [INFO   ] Received msg [tell]
2024-06-30 23:50:16,728 [INFO   ] Received msg [ask]
2024-06-30 23:50:16,777 [INFO   ] Received msg [tell]
2024-06-30 23:50:16,799 [INFO   ] Received msg [ask]
2024-06-30 23:50:16,865 [INFO   ] Received msg [tell]
2024-06-30 23:50:16,886 [INFO   ] Received msg [ask]
2024-06-30 23:50:16,907 [INFO   ] Received msg [tell]
2024-06-30 23:50:16,929 [INFO   ] Received msg [ask]
2024-06-30 23:50:17,024 [INFO   ] Received msg [tell]
2024-06-30 23:50:17,041 [INFO   ] Received msg [ask]
2024-06-30 23:50:17,082 [INFO   ] Received msg [tell]
2024-06-30 23:50:17,104 [INFO   ] Received msg [ask]
2024-06-30 23:50:17,160 [INFO   ] Received msg [tell]
2024-06-30 23:50:17,241 [INFO   ] Received msg [ask]
2024-06-30 23:50:17,286 [INFO   ] Received msg [tell]
2024-06-30 23:50:17,312 [INFO   ] Received msg [ask]
2024-06-30 23:50:17,379 [INFO   ] Received msg [tell]
2024-06-30 23:50:17,398 [INFO   ] Received msg [ask]
2024-06-30 23:50:17,462 [INFO   ] Received msg [tell]
2024-06-30 23:50:17,483 [INFO   ] Received msg [ask]
2024-06-30 23:50:17,606 [INFO   ] Received msg [tell]
2024-06-30 23:50:17,629 [INFO   ] Received msg [ask]
2024-06-30 23:50:17,671 [INFO   ] Received msg [tell]
2024-06-30 23:50:17,697 [INFO   ] Received msg [ask]
2024-06-30 23:50:17,726 [INFO   ] Received msg [tell]
2024-06-30 23:50:17,743 [INFO   ] Received msg [ask]
2024-06-30 23:50:17,789 [INFO   ] Received msg [tell]
2024-06-30 23:50:17,809 [INFO   ] Received msg [ask]
2024-06-30 23:50:17,870 [INFO   ] Received msg [tell]
2024-06-30 23:50:17,900 [INFO   ] Received msg [ask]
